CACode,VaCode,Estimate,ASE,Flag
C13F,V18D,22.6,7.4,*
C13F,V18M,6.5,0.4,
C13F,V19A,15,5.5,*
C13F,V19B,26.6,5.5,
C13F,V19C,39.2,6.6,
C13F,V19D,19.2,6.7,*
C13F,V19M,6.7,0.4,
C13F,V20A,22.1,5.5,
C13F,V20B,21.4,5.7,
C13F,V20C,38.3,6.9,
C13F,V20D,18.3,6,*
C13F,V20M,6.3,0.3,
C13F,V21A,42.8,5.9,
C13F,V21B,35.5,6.7,
C13F,V21C,18.4,4.3,
C13F,V21D,3.3,2.2,**
C13F,V21M,4.6,0.2,
C13F,V22A,33.8,6.5,
C13F,V22B,28.2,4.9,
C13F,V22C,31.1,6.6,
C13F,V22D,6.9,3.3,*
C13F,V22M,5.2,0.4,
C13F,V23A,9.7,3.9,*
C13F,V23B,18.3,6.1,*
C13F,V23C,27.8,4.7,
C13F,V23D,44.2,8,
C13F,V23M,7.6,0.3,
C13F,V24A,85.8,4.6,
C13F,V25A,83.8,5.4,
C13F,V26A,86.9,4,
C13F,V27A,56.1,8.6,
C13F,V28A,78.8,4.8,
C13F,V29A,80.7,5.2,
C13F,V30A,85.7,6.1,
C13G,V00T,4.9,0,B
C13G,V01A,19.4,4.5,
C13G,V01B,19.5,4,
C13G,V01C,29,4.3,
C13G,V01D,12.9,3,
C13G,V01E,19.2,4.3,
C13G,V01M,7.7,0.2,
C13G,V02A,15,3.7,
C13G,V02B,18,3.4,
C13G,V02C,26.9,4,
C13G,V02D,14.6,3.6,
C13G,V02E,25.5,5,
C13G,V02M,8,0.2,
C13G,V03A,20,3.3,
C13G,V03B,21.4,4.1,
C13G,V03C,26.8,4.3,
C13G,V03D,14.6,4.2,
C13G,V03E,17.2,2.8,
C13G,V03M,7.7,0.1,
C13G,V04A,8,3.6,*
C13G,V04B,25.4,4.5,
C13G,V04C,44.8,5,
C13G,V04D,21.8,4.4,
C13G,V05A,14.8,3.6,
C13G,V05B,40.4,5.6,
C13G,V05C,29.8,4.9,
C13G,V05D,15,3.2,
C13G,V06A,57,6.2,
C13G,V07A,81.7,4.9,
C13G,V08A,45.9,6.2,
C13G,V09A,61.7,5.5,
C13G,V10A,19.6,4.5,
C13G,V11A,83,4.6,
C13G,V11B,6.7,2.3,*
C13G,V11C,3.6,2.7,**
C13G,V11D,2,1.6,**
C13G,V11E,4.7,3.3,**
C13G,V11M,3.1,0.4,
C13G,V12A,57.7,6.6,
C13G,V13A,79.3,4.3,
C13G,V14A,73,4.4,
C13G,V15A,80.7,3.3,
C13G,V16A,59.6,5.4,
C13G,V16B,20,3.6,
C13G,V16C,15.2,4.1,
C13G,V16D,5.2,2.4,*
C13G,V17A,12.2,3.5,
C13G,V17B,25.7,5.2,
C13G,V17C,48.3,5.9,
C13G,V17D,13.8,3.7,
C13G,V17M,6.6,0.2,
C13G,V18A,15.8,3.8,
C13G,V18B,27.1,4.4,
C13G,V18C,33.2,4.8,
C13G,V18D,24,4.6,
C13G,V18M,6.7,0.3,
C13G,V19A,12.6,3.9,*
C13G,V19B,28.6,4.4,
C13G,V19C,40.5,4.5,
C13G,V19D,18.3,4.3,
C13G,V19M,6.7,0.2,
C13G,V20A,18.1,4.3,
C13G,V20B,25.7,3.3,
C13G,V20C,37.9,5,
C13G,V20D,18.3,4.9,
C13G,V20M,6.4,0.3,
C13G,V21A,42.7,5.4,
C13G,V21B,38.2,4.9,
C13G,V21C,14,3.3,
C13G,V21D,5.1,3.1,**
C13G,V21M,4.5,0.2,
C13G,V22A,28,5.1,
C13G,V22B,34.9,5.8,
C13G,V22C,27.6,5.4,
C13G,V22D,9.4,4.8,**
C13G,V22M,5.5,0.3,
C13G,V23A,7.4,2.6,*
C13G,V23B,13.3,3.8,
C13G,V23C,34.5,4.4,
C13G,V23D,44.8,4.6,
C13G,V23M,7.7,0.2,
C13G,V24A,85.7,4.2,
C13G,V25A,80.4,5.3,
C13G,V26A,85.9,4.1,
C13G,V27A,52.4,5.2,
C13G,V28A,75.4,4.8,
C13G,V29A,80.6,4.5,
C13G,V30A,81.8,5.4,
C13H,V00T,10.8,0,B
C13H,V01A,17.9,2.7,
C13H,V01B,21.4,3.1,
C13H,V01C,31.7,3.4,
C13H,V01D,14.8,2.6,
C13H,V01E,14.2,2.9,
C13H,V01M,7.7,0.1,
C13H,V02A,15.2,2.7,
C13H,V02B,18.8,2.5,
C13H,V02C,27.3,3.7,
C13H,V02D,17.4,3.1,
C13H,V02E,21.4,3.1,
C13H,V02M,8,0.1,
C13H,V03A,18.2,3,
C13H,V03B,18.5,3,
C13H,V03C,29.8,3.9,
C13H,V03D,15.5,2.7,
C13H,V03E,18,2.6,
C13H,V03M,7.8,0.1,
C13H,V04A,7.1,2.1,
C13H,V04B,24,3.4,
C13H,V04C,45.3,4.3,
C13H,V04D,23.5,2.9,
C13H,V05A,16,3.3,
C13H,V05B,37,3.4,
C13H,V05C,31.8,3.5,
C13H,V05D,15.2,2.5,
C13H,V06A,63.5,3.6,
C13H,V07A,86.1,2.7,
C13H,V08A,59.1,4.8,
C13H,V09A,71.5,3.6,
C13H,V10A,18.3,2.5,
C13H,V11A,84.3,2.7,
C13H,V11B,6.2,2.1,*
C13H,V11C,4.2,1.2,
C13H,V11D,1.1,0.7,**
C13H,V11E,4.3,1.6,*
C13H,V11M,3.1,0.2,
C13H,V12A,56.7,3.6,
C13H,V13A,79.2,3.6,
C13H,V14A,71,3.8,
C13H,V15A,78.1,3.3,
C13H,V16A,56.3,3.6,
C13H,V16B,26.8,3.2,
C13H,V16C,14.3,3,
C13H,V16D,2.7,1.3,*
C13H,V17A,7.6,1.9,
C13H,V17B,21.8,3.1,
C13H,V17C,52.1,3.6,
C13H,V17D,18.5,2.7,
C13H,V17M,7,0.1,
C13H,V18A,10.6,2.7,
C13H,V18B,18.9,3.7,
C13H,V18C,44.2,3.8,
C13H,V18D,26.3,3,
C13H,V18M,7.1,0.2,
C13H,V19A,7.5,2,
C13H,V19B,23.7,3.5,
C13H,V19C,51.2,3.4,
C13H,V19D,17.6,3.3,
C13H,V19M,7.1,0.1,
C13H,V20A,10.4,2.3,
C13H,V20B,22.5,3.1,
C13H,V20C,43.8,4.2,
C13H,V20D,23.4,3.7,
C13H,V20M,7.1,0.1,
C13H,V21A,36.2,3.8,
C13H,V21B,35.1,3.5,
C13H,V21C,25.4,4,
C13H,V21D,3.4,1.2,*
C13H,V21M,5,0.2,
C13H,V22A,19.3,2.9,
C13H,V22B,29.7,3.5,
C13H,V22C,40,3.9,
C13H,V22D,11.1,2.7,
C13H,V22M,6.1,0.2,
C13H,V23A,5.9,1.9,*
C13H,V23B,10.6,2.4,
C13H,V23C,35.6,3.6,
C13H,V23D,47.9,3.9,
C13H,V23M,8,0.2,
C13H,V24A,90.8,2.3,
C13H,V25A,87,2.3,
C13H,V26A,91.4,1.8,
C13H,V27A,59.5,3.3,
C13H,V28A,87.3,2.4,
C13H,V29A,85.2,2.6,
C13H,V30A,84.7,2.8,
C13I,V00T,3.8,0,B
C13I,V01A,16.4,5.4,*
C13I,V01B,15.3,4.7,*
C13I,V01C,33,6.2,
C13I,V01D,13.2,4.1,*
C13I,V01E,22.1,6.1,
C13I,V01M,7.9,0.2,
C13I,V02A,11.3,4.3,*
C13I,V02B,14.3,4.4,*
C13I,V02C,29.3,7.4,
C13I,V02D,15.6,6.3,*
C13I,V02E,29.5,6,
C13I,V02M,8.2,0.3,
C13I,V03A,13.8,4.2,*
C13I,V03B,16.4,5,*
C13I,V03C,32.7,6.1,
C13I,V03D,18.9,7,*
C13I,V03E,18.2,8.8,*
C13I,V03M,8,0.2,
C13I,V04A,6.3,3.4,**
C13I,V04B,26.4,6.4,
C13I,V04C,43.4,7.2,
C13I,V04D,23.9,8.2,*
C13I,V05A,13.9,5.4,*
C13I,V05B,39.5,11.3,
C13I,V05C,26.8,5.4,
C13I,V05D,19.8,5.6,
C13I,V06A,67.1,6.3,
C13I,V07A,92.7,3,
C13I,V08A,55.5,12.9,
C13I,V09A,65.6,8.7,
C13I,V10A,13.4,3.7,
C13I,V11A,85.3,6.9,
C13I,V11B,4.6,3.3,**
C13I,V11C,2.8,2.4,**
C13I,V11D,2.2,4.1,***
C13I,V11E,5.1,9.2,***
C13I,V11M,2.6,0.6,
C13I,V12A,58,10,
C13I,V13A,81.3,4.2,
C13I,V14A,73.8,11.6,
C13I,V15A,78.1,10.9,
C13I,V16A,55.1,10.2,
C13I,V16B,30.5,8,
C13I,V16C,12.3,3.9,*
C13I,V16D,2,1.2,**
C13I,V17A,9,4,*
C13I,V17B,25.4,5.6,
C13I,V17C,49.6,9.6,
C13I,V17D,15.9,12.3,**
C13I,V17M,6.9,0.4,
C13I,V18A,11.5,3.3,
C13I,V18B,22.7,4.5,
C13I,V18C,39.2,7.8,
C13I,V18D,26.6,10,*
C13I,V18M,7,0.4,
C13I,V19A,10.6,4.2,*
C13I,V19B,20.6,3.9,
C13I,V19C,48.7,15,*
C13I,V19D,20.1,12.3,**
C13I,V19M,7,0.3,
C13I,V20A,14.2,4.9,*
C13I,V20B,24.4,7.3,
C13I,V20C,38.3,5.4,
C13I,V20D,23,9.4,*
C13I,V20M,6.8,0.4,
C13I,V21A,40.5,6.2,
C13I,V21B,34.8,10.3,
C13I,V21C,18.9,5.3,
C13I,V21D,5.8,9.7,***
C13I,V21M,4.9,0.5,
C13I,V22A,27.7,5.8,
C13I,V22B,36.8,8.3,
C13I,V22C,26.9,6.1,
C13I,V22D,8.6,9.8,***
C13I,V22M,5.5,0.5,
C13I,V23A,4,2.1,**
C13I,V23B,14.4,3.6,
C13I,V23C,32,9.1,
C13I,V23D,49.6,11.1,
C13I,V23M,8,0.3,
C13I,V24A,89,5.4,
C13I,V25A,88.4,5.9,
C13I,V26A,93,3.2,
C13I,V27A,60.6,11,
C13I,V28A,86,3.5,
C13I,V29A,87,4.1,
C13I,V30A,90.7,3.4,
C13J,V00T,13,0,B
C13J,V01A,18.3,2.5,
C13J,V01B,19.3,3,
C13J,V01C,27.6,3.4,
C13J,V01D,16.7,2.9,
C13J,V01E,18.1,2.9,
C13J,V01M,7.7,0.1,
C13J,V02A,12.4,2.1,
C13J,V02B,16.2,2.4,
C13J,V02C,29.1,3.8,
C13J,V02D,18.7,2.5,
C13J,V02E,23.5,3.4,
C13J,V02M,8.1,0.1,
C13J,V03A,17.1,2.5,
C13J,V03B,18.3,3.1,
C13J,V03C,30.8,3.6,
C13J,V03D,16.5,2.5,
C13J,V03E,17.3,3.1,
C13J,V03M,7.8,0.1,
C13J,V04A,7.5,2,
C13J,V04B,21.5,3.2,
C13J,V04C,50.5,4.2,
C13J,V04D,20.6,3.3,
C13J,V05A,17.6,2.9,
C13J,V05B,41.2,3.2,
C13J,V05C,28.8,3.6,
C13J,V05D,12.4,2.3,
C13J,V06A,65.2,3.5,
C13J,V07A,86.3,2.3,
C13J,V08A,52.8,5.2,
C13J,V09A,75.4,3.2,
C13J,V10A,17.9,2.7,
C13J,V11A,86.4,2.2,
C13J,V11B,4.6,1.4,
C13J,V11C,5.3,1.6,*
C13J,V11D,1.7,0.9,**
C13J,V11E,2,0.9,*
C13J,V11M,2.9,0.2,
C13J,V12A,57.4,3.7,
C13J,V13A,79,2.8,
C13J,V14A,77.3,3,
C13J,V15A,82.7,2.4,
C13J,V16A,60.5,3.7,
C13J,V16B,24.1,3.2,
C13J,V16C,12.4,2.1,
C13J,V16D,3,1.4,*
C13J,V17A,8.8,2.2,
C13J,V17B,21.1,3.3,
C13J,V17C,53.8,3.6,
C13J,V17D,16.3,2.3,
C13J,V17M,7,0.1,
C13J,V18A,11.9,2.6,
C13J,V18B,19.9,2.9,
C13J,V18C,41.4,4.6,
C13J,V18D,26.8,3.8,
C13J,V18M,7,0.2,
C13J,V19A,10.4,2.3,
C13J,V19B,24.4,3.2,
C13J,V19C,45.7,4.1,
C13J,V19D,19.6,2.8,
C13J,V19M,6.9,0.2,
C13J,V20A,12.9,2.2,
C13J,V20B,23,3.1,
C13J,V20C,41,3.6,
C13J,V20D,23.1,3.4,
C13J,V20M,6.9,0.2,
C13J,V21A,41.2,4.1,
C13J,V21B,34.2,3.4,
C13J,V21C,20.8,3.4,
C13J,V21D,3.8,1.4,*
C13J,V21M,4.8,0.2,
C13J,V22A,25.2,3.1,
C13J,V22B,30.7,3.9,
C13J,V22C,35,3.6,
C13J,V22D,9.2,2,
C13J,V22M,5.7,0.2,
C13J,V23A,4.7,1.3,
C13J,V23B,9.1,2,
C13J,V23C,36,4.2,
C13J,V23D,50.2,4.1,
C13J,V23M,8.1,0.1,
C13J,V24A,88.5,2.3,
C13J,V25A,86.3,2.6,
C13J,V26A,88.2,2.4,
C13J,V27A,61.5,4.2,
C13J,V28A,83.5,2.5,
C13J,V29A,84.5,2.9,
C13J,V30A,85.1,2.8,
C13K,V00T,4.8,0,B
C13K,V01A,16.9,4.6,
C13K,V01B,14.3,4.5,*
C13K,V01C,33.8,5.6,
C13K,V01D,19.2,3.9,
C13K,V01E,15.8,4,
C13K,V01M,7.8,0.2,
C13K,V02A,9.2,3.1,*
C13K,V02B,15.3,4,
C13K,V02C,35.4,5.9,
C13K,V02D,17.5,4.1,
C13K,V02E,22.5,5.1,
C13K,V02M,8.2,0.2,
C13K,V03A,17.8,5.3,
C13K,V03B,16.5,3.8,
C13K,V03C,33.9,6.3,
C13K,V03D,15.7,3.5,
C13K,V03E,16.2,4,
C13K,V03M,7.8,0.2,
C13K,V04A,7.4,3.5,*
C13K,V04B,26.2,5.5,
C13K,V04C,50.6,5.7,
C13K,V04D,15.8,4,
C13K,V05A,19.7,5.8,
C13K,V05B,37.5,6.3,
C13K,V05C,28.6,6,
C13K,V05D,14.2,4,
C13K,V06A,71,5.7,
C13K,V07A,86.5,3.9,
C13K,V08A,64.1,8,
C13K,V09A,75.3,5.2,
C13K,V10A,11.9,4.4,*
C13K,V11A,88.1,3.5,
C13K,V11B,4.1,1.7,*
C13K,V11C,3.6,1.8,**
C13K,V11D,2.6,1.8,**
C13K,V11E,1.6,1.2,**
C13K,V11M,2.4,0.4,
C13K,V12A,64.5,5.3,
C13K,V13A,85.2,4,
C13K,V14A,80.3,5.6,
C13K,V15A,85.7,4.1,
C13K,V16A,60.5,5.8,
C13K,V16B,23.9,5.3,
C13K,V16C,13.1,4.4,*
C13K,V16D,2.5,1.5,**
C13K,V17A,7.6,2.6,*
C13K,V17B,22.9,4,
C13K,V17C,52.1,6.7,
C13K,V17D,17.3,6.1,*
C13K,V17M,7,0.2,
C13K,V18A,9.4,3.8,*
C13K,V18B,28.3,5.5,
C13K,V18C,41,5.4,
C13K,V18D,21.4,5.6,
C13K,V18M,6.9,0.2,
C13K,V19A,4.3,2,*
C13K,V19B,26.1,5.1,
C13K,V19C,46.4,4.2,
C13K,V19D,23.2,6.1,
C13K,V19M,7.2,0.2,
C13K,V20A,16.3,4.3,
C13K,V20B,24.6,5.5,
C13K,V20C,40.9,6.5,
C13K,V20D,18.2,5.8,*
C13K,V20M,6.6,0.3,
C13K,V21A,34.5,5.1,
C13K,V21B,38.5,5.6,
C13K,V21C,24.1,5.1,
C13K,V21D,2.9,1.9,**
C13K,V21M,5.1,0.2,
C13K,V22A,21.4,4.3,
C13K,V22B,39,6.3,
C13K,V22C,31.6,5.8,
C13K,V22D,8,3.4,*
C13K,V22M,5.8,0.3,
C13K,V23A,5.5,2,*
C13K,V23B,8.4,3,*
C13K,V23C,41.3,6,
C13K,V23D,44.7,6.2,
C13K,V23M,8,0.2,
C13K,V24A,88,3,
C13K,V25A,86.5,3.7,
C13K,V26A,90,3.4,
C13K,V27A,64.6,5.7,
C13K,V28A,82.9,4.1,
C13K,V29A,86.7,3.3,
C13K,V30A,90.6,3,
C13L,V00T,2,0,B
C13L,V01A,18.3,8.2,*
C13L,V01B,20.2,6.5,*
C13L,V01C,28.7,7.7,
C13L,V01D,11.5,5.4,*
C13L,V01E,21.3,7.4,*
C13L,V01M,7.8,0.4,
C13L,V02A,10.6,5.2,*
C13L,V02B,21.8,6.7,*
C13L,V02C,20.7,6.4,*
C13L,V02D,16.6,6.7,*
C13L,V02E,30.2,9.1,*
C13L,V02M,8.2,0.3,
C13L,V03A,13.4,5.7,*
C13L,V03B,18,5.6,*
C13L,V03C,28.8,8.6,
C13L,V03D,18.5,5.8,*
C13L,V03E,21.3,8.2,*
C13L,V03M,8,0.3,
C13L,V04A,10.3,6.2,**
C13L,V04B,22.6,6.2,
C13L,V04C,54.9,10.6,
C13L,V04D,12.2,6.5,**
C13L,V05A,12.7,4.6,*
C13L,V05B,36.4,7.7,
C13L,V05C,32,7.3,
C13L,V05D,19,5.9,*
C13L,V06A,63,8.4,
C13L,V07A,86.6,5.4,
C13L,V08A,57.5,24.6,*
C13L,V09A,65.2,11.2,
C13L,V10A,19.5,8.2,*
C13L,V11A,88.6,4.5,
C13L,V11B,4.9,3.4,**
C13L,V11C,2.2,1.8,**
C13L,V11D,S,,S
C13L,V11E,3.1,2.8,**
C13L,V11M,2.5,0.5,
C13L,V12A,73.8,6.5,
C13L,V13A,89.1,3.2,
C13L,V14A,78.3,7,
C13L,V15A,82,5.5,
C13L,V16A,63,8,
C13L,V16B,21.6,6,
C13L,V16C,10.5,3.4,*
C13L,V16D,4.9,3.2,**
C13L,V17A,11.5,4.3,*
C13L,V17B,29.4,8,
C13L,V17C,50.8,9.4,
C13L,V17D,8.3,4.6,**
C13L,V17M,6.5,0.3,
C13L,V18A,14.1,4.6,*
C13L,V18B,21.7,4.3,
C13L,V18C,42.5,6.7,
C13L,V18D,21.8,5.1,
C13L,V18M,6.8,0.3,
C13L,V19A,13.7,5.6,*
C13L,V19B,27.1,5.2,
C13L,V19C,40.9,8.7,
C13L,V19D,18.3,5.6,*
C13L,V19M,6.6,0.3,
C13L,V20A,20.5,6.1,*
C13L,V20B,26.4,7.3,
C13L,V20C,40.4,10.1,
C13L,V20D,12.8,5.1,*
C13L,V20M,6.3,0.4,
C13L,V21A,42.7,9.1,
C13L,V21B,35,8.9,
C13L,V21C,16.5,4.3,
C13L,V21D,5.8,6,***
C13L,V21M,4.7,0.5,
C13L,V22A,33.2,7.4,
C13L,V22B,31.2,6.8,
C13L,V22C,25.3,6.7,
C13L,V22D,10.4,4.6,*
C13L,V22M,5.4,0.4,
C13L,V23A,7,4,**
C13L,V23B,12.5,6,*
C13L,V23C,42.6,9,
C13L,V23D,37.9,8.2,
C13L,V23M,7.7,0.4,
C13L,V24A,87,5.1,
C13L,V25A,83.2,6.9,
C13L,V26A,87.8,4.8,
C13L,V27A,55.8,7.7,
C13L,V28A,80.1,6.5,
C13L,V29A,86.5,7.6,
C13L,V30A,83.9,5.3,
C14A,V00T,53.5,2,
C14A,V01A,20.3,1.3,
C14A,V01B,20.2,1.4,
C14A,V01C,29.9,1.4,
C14A,V01D,14.5,1.3,
C14A,V01E,15.1,1.4,
C14A,V01M,7.6,0.1,
C14A,V02A,15.1,1.2,
C14A,V02B,18.1,1.3,
C14A,V02C,28.1,1.8,
C14A,V02D,18.7,1.6,
C14A,V02E,20.1,1.5,
C14A,V02M,8,0.1,
C14A,V03A,17.2,1.2,
C14A,V03B,18.4,1.4,
C14A,V03C,31.3,1.7,
C14A,V03D,15.9,1.4,
C14A,V03E,17.2,1.4,
C14A,V03M,7.8,0.1,
C14A,V04A,11.6,1.2,
C14A,V04B,28.8,2.1,
C14A,V04C,41.5,2.2,
C14A,V04D,18.1,1.3,
C14A,V05A,17.2,1.4,
C14A,V05B,38.6,1.9,
C14A,V05C,29.9,1.7,
C14A,V05D,14.3,1.4,
C14A,V06A,59.9,1.8,
C14A,V07A,87.4,1.2,
C14A,V08A,53.5,2.2,
C14A,V09A,74.8,1.5,
C14A,V10A,18.1,1.4,
C14A,V11A,76.8,1.7,
C14A,V11B,7.9,1.2,
C14A,V11C,6.3,1,
C14A,V11D,3.4,0.7,
C14A,V11E,5.6,1,
C14A,V11M,3.7,0.1,
C14A,V12A,60.4,2.3,
C14A,V13A,80.1,1.5,
C14A,V14A,74.7,1.6,
C14A,V15A,79.4,1.5,
C14A,V16A,61,1.9,
C14A,V16B,22.2,1.4,
C14A,V16C,13.8,1.3,
C14A,V16D,3,0.6,
C14A,V17A,8.6,1.1,
C14A,V17B,24.3,1.8,
C14A,V17C,51,1.8,
C14A,V17D,16,1.3,
C14A,V17M,6.9,0.1,
C14A,V18A,9.8,1.1,
C14A,V18B,22.1,1.4,
C14A,V18C,42.5,1.8,
C14A,V18D,25.6,1.8,
C14A,V18M,7.1,0.1,
C14A,V19A,7.2,0.9,
C14A,V19B,23.1,1.5,
C14A,V19C,46.5,1.8,
C14A,V19D,23.2,1.8,
C14A,V19M,7.2,0.1,
C14A,V20A,9.6,1,
C14A,V20B,20.9,1.4,
C14A,V20C,44.3,2.1,
C14A,V20D,25.1,2,
C14A,V20M,7.1,0.1,
C14A,V21A,36,1.9,
C14A,V21B,34.7,1.7,
C14A,V21C,23.6,1.6,
C14A,V21D,5.6,1,
C14A,V21M,5.1,0.1,
C14A,V22A,21.8,1.7,
C14A,V22B,32.5,1.9,
C14A,V22C,34.5,1.7,
C14A,V22D,11.3,1.3,
C14A,V22M,5.9,0.1,
C14A,V23A,5.9,0.9,
C14A,V23B,12.1,1.1,
C14A,V23C,36.1,1.9,
C14A,V23D,45.9,1.9,
C14A,V23M,7.9,0.1,
C14A,V24A,88.1,1.2,
C14A,V25A,85.1,1.3,
C14A,V26A,89.1,1,
C14A,V27A,53.8,2,
C14A,V28A,85.5,1.1,
C14A,V29A,81.3,1.4,
C14A,V30A,81.6,1.6,
C14B,V00T,13.5,1.3,
C14B,V01A,19.4,2.7,
C14B,V01B,20.2,2.2,
C14B,V01C,28,2.8,
C14B,V01D,14,2.5,
C14B,V01E,18.5,2.4,
C14B,V01M,7.7,0.1,
C14B,V02A,15.1,2.8,
C14B,V02B,17.3,2.9,
C14B,V02C,28,3.1,
C14B,V02D,15.2,2.1,
C14B,V02E,24.4,2.8,
C14B,V02M,8,0.1,
C14B,V03A,17.7,2.4,
C14B,V03B,18.5,2.8,
C14B,V03C,28.7,2.9,
C14B,V03D,16.3,2.3,
C14B,V03E,18.7,2.7,
C14B,V03M,7.8,0.1,
C14B,V04A,9,2.2,
C14B,V04B,25.6,3.2,
C14B,V04C,46.8,3.7,
C14B,V04D,18.6,2.4,
C14B,V05A,13.8,2.1,
C14B,V05B,37.2,2.9,
C14B,V05C,32.5,2.9,
C14B,V05D,16.5,2.4,
C14B,V06A,56.8,4,
C14B,V07A,82.8,2.5,
C14B,V08A,48,5.2,
C14B,V09A,70.1,3.2,
C14B,V10A,20,2.8,
C14B,V11A,83.6,2.9,
C14B,V11B,7.1,1.9,
C14B,V11C,4.5,1.2,
C14B,V11D,0.8,0.4,**
C14B,V11E,4,1.5,*
C14B,V11M,3.1,0.2,
C14B,V12A,62.4,3.1,
C14B,V13A,80.7,2.8,
C14B,V14A,73.4,2.8,
C14B,V15A,77,3.2,
C14B,V16A,56,3.4,
C14B,V16B,24.3,2.8,
C14B,V16C,14.8,2.3,
C14B,V16D,4.9,1.6,*
C14B,V17A,12.1,2.3,
C14B,V17B,24.1,2.7,
C14B,V17C,48.3,3.7,
C14B,V17D,15.5,2.6,
C14B,V17M,6.7,0.2,
C14B,V18A,14.1,2.3,
C14B,V18B,23,2.7,
C14B,V18C,39.4,3.1,
C14B,V18D,23.5,2.5,
C14B,V18M,6.8,0.2,
C14B,V19A,12,2.1,
C14B,V19B,25.9,2.5,
C14B,V19C,44.5,3,
C14B,V19D,17.5,2.7,
C14B,V19M,6.8,0.1,
C14B,V20A,15.8,2.3,
C14B,V20B,23.5,2.4,
C14B,V20C,39.9,3.5,
C14B,V20D,20.8,2.8,
C14B,V20M,6.7,0.2,
C14B,V21A,41.2,3.7,
C14B,V21B,35.2,3.4,
C14B,V21C,18.8,2.2,
C14B,V21D,4.8,1.8,*
C14B,V21M,4.7,0.2,
C14B,V22A,25.6,2.5,
C14B,V22B,36.2,3.1,
C14B,V22C,28.8,3.1,
C14B,V22D,9.3,2.4,
C14B,V22M,5.6,0.2,
C14B,V23A,7.2,1.5,
C14B,V23B,13,2.3,
C14B,V23C,34.2,3.1,
C14B,V23D,45.6,3.6,
C14B,V23M,7.8,0.2,
C14B,V24A,86.5,2.2,
C14B,V25A,83.2,2.5,
C14B,V26A,87.9,1.9,
C14B,V27A,56.5,3,
C14B,V28A,81,2.4,
C14B,V29A,83.5,2.4,
C14B,V30A,81.9,2.8,
C14C,V00T,8.5,1.6,
C14C,V01A,18.4,3.6,
C14C,V01B,16.7,3.3,
C14C,V01C,34.4,3.8,
C14C,V01D,13.7,2.9,
C14C,V01E,16.7,2.9,
C14C,V01M,7.7,0.2,
C14C,V02A,13.5,2.8,
C14C,V02B,16.5,3.2,
C14C,V02C,28.5,4.4,
C14C,V02D,15.5,4.5,
C14C,V02E,26,4,
C14C,V02M,8.1,0.2,
C14C,V03A,19.3,3.5,
C14C,V03B,16.4,3.6,
C14C,V03C,31.2,4.8,
C14C,V03D,16.9,3.8,
C14C,V03E,16.2,3.2,
C14C,V03M,7.8,0.1,
C14C,V04A,7.9,2.7,*
C14C,V04B,28.8,3.9,
C14C,V04C,47.1,5.2,
C14C,V04D,16.2,3.1,
C14C,V05A,13.3,3.6,
C14C,V05B,42.4,5.5,
C14C,V05C,29,5.5,
C14C,V05D,15.2,3.7,
C14C,V06A,61.8,5.4,
C14C,V07A,86.7,3,
C14C,V08A,56.2,8.1,
C14C,V09A,67.2,5.6,
C14C,V10A,16.3,3.4,
C14C,V11A,89.2,2.4,
C14C,V11B,3.9,1.4,*
C14C,V11C,4.7,2,*
C14C,V11D,0.8,0.8,**
C14C,V11E,1.4,0.9,**
C14C,V11M,2.5,0.2,
C14C,V12A,64.7,4.3,
C14C,V13A,80.1,3.5,
C14C,V14A,73.6,4.1,
C14C,V15A,81,3.3,
C14C,V16A,60.9,4.6,
C14C,V16B,22.6,3.6,
C14C,V16C,12.7,3.2,
C14C,V16D,3.7,1.5,*
C14C,V17A,9.9,2.3,
C14C,V17B,27.1,3.8,
C14C,V17C,48.6,4,
C14C,V17D,14.4,4,
C14C,V17M,6.7,0.2,
C14C,V18A,15.5,4.4,
C14C,V18B,24.1,4.1,
C14C,V18C,39.8,5.5,
C14C,V18D,20.6,4.7,
C14C,V18M,6.7,0.2,
C14C,V19A,11,2.6,
C14C,V19B,28.7,4.4,
C14C,V19C,42.8,5.2,
C14C,V19D,17.5,3.7,
C14C,V19M,6.7,0.2,
C14C,V20A,14.3,3.1,
C14C,V20B,25.4,4,
C14C,V20C,40.9,4.8,
C14C,V20D,19.4,3.5,
C14C,V20M,6.7,0.2,
C14C,V21A,39.4,4.4,
C14C,V21B,41,4.3,
C14C,V21C,17.1,4.4,
C14C,V21D,2.5,1.2,*
C14C,V21M,4.7,0.2,
C14C,V22A,26.3,4.8,
C14C,V22B,34.2,4.5,
C14C,V22C,32.5,4.5,
C14C,V22D,7,2.4,*
C14C,V22M,5.6,0.3,
C14C,V23A,6.5,2.6,*
C14C,V23B,11.9,2.9,
C14C,V23C,35.8,5.7,
C14C,V23D,45.8,5.8,
C14C,V23M,7.9,0.2,
C14C,V24A,89,3.1,
C14C,V25A,85.8,3,
C14C,V26A,89.1,3,
C14C,V27A,60.9,4.9,
C14C,V28A,82.2,3.3,
C14C,V29A,84.2,3.4,
C14C,V30A,87.2,3.2,
C14D,V00T,9.5,2,
C14D,V01A,18.2,3,
C14D,V01B,16.9,3,
C14D,V01C,31.4,4.1,
C14D,V01D,14.2,2.9,
C14D,V01E,19.3,3.1,
C14D,V01M,7.8,0.1,
C14D,V02A,13.5,2.6,
C14D,V02B,15.5,3.2,
